age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,management,married,secondary,no,1880,no,no,cellular,12,aug,768,2,-1,0,unknown,yes
32,admin.,married,secondary,no,1604,no,yes,cellular,7,jul,625,1,-1,0,unknown,yes
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no
49,technician,single,tertiary,no,2585,no,no,unknown,11,jun,64,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,3,-1,0,unknown,no
45,services,single,secondary,no,482,yes,yes,unknown,30,may,637,2,-1,0,unknown,no
79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617,1,377,1,success,yes
40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,3,-1,0,unknown,yes
34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,-1,0,unknown,yes
55,services,divorced,secondary,no,0,no,no,cellular,27,sep,262,6,193,4,success,yes
42,blue-collar,married,primary,no,784,no,no,cellular,28,apr,428,3,-1,0,unknown,no
29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes
42,housemaid,married,primary,no,0,no,yes,cellular,11,jul,83,2,-1,0,unknown,no
36,blue-collar,single,secondary,no,366,yes,yes,unknown,30,may,1133,2,-1,0,unknown,yes
40,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,no
60,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,-1,0,unknown,yes
54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,yes
27,technician,single,secondary,no,261,yes,no,cellular,29,jan,236,2,247,2,failure,no
55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,no
33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,-1,0,unknown,yes
41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes
33,admin.,married,secondary,no,51,yes,yes,cellular,25,oct,253,1,284,3,success,yes
39,blue-collar,married,secondary,no,5222,yes,no,unknown,28,may,102,1,-1,0,unknown,no
46,technician,divorced,secondary,no,117,no,no,cellular,29,aug,94,2,-1,0,unknown,no
35,management,married,tertiary,no,109,no,yes,cellular,21,aug,257,2,-1,0,unknown,no
29,technician,married,tertiary,no,-722,no,yes,unknown,27,jun,121,4,-1,0,unknown,no
45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes
34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no
60,management,married,tertiary,no,2281,no,no,cellular,5,feb,230,2,-1,0,unknown,yes
35,technician,married,tertiary,no,-269,yes,yes,cellular,14,may,344,4,-1,0,unknown,no
33,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes
40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,yes
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
32,admin.,divorced,secondary,no,-273,yes,no,cellular,5,may,64,1,-1,0,unknown,no
32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,no
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no
34,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,961,1,-1,0,unknown,yes
40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no
49,technician,married,tertiary,no,80,no,no,cellular,17,jul,123,1,-1,0,unknown,no
56,admin.,married,secondary,no,5310,no,no,unknown,19,jun,74,1,-1,0,unknown,no
39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,yes
47,management,married,tertiary,no,274,no,yes,cellular,4,feb,313,2,-1,0,unknown,no
33,services,single,secondary,no,152,yes,no,cellular,25,may,202,2,365,2,success,yes
39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,3,-1,0,unknown,no
53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,1,-1,0,unknown,yes
59,retired,married,primary,no,363,no,no,cellular,30,apr,400,1,-1,0,unknown,yes
39,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,no
37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,other,yes
28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,yes
47,entrepreneur,divorced,secondary,no,392,yes,yes,cellular,19,nov,125,1,-1,0,unknown,no
53,blue-collar,married,primary,no,1388,no,no,cellular,7,aug,139,4,-1,0,unknown,no
41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,3,-1,0,unknown,yes
25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,aug,267,1,-1,0,unknown,yes
44,services,married,secondary,no,1450,yes,no,cellular,14,apr,356,1,314,2,failure,no
31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
45,entrepreneur,married,primary,no,488,yes,no,telephone,28,jul,90,11,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,0,unknown,no
44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,unknown,yes
56,admin.,single,secondary,no,-273,no,no,cellular,8,jul,119,2,-1,0,unknown,no
68,retired,married,tertiary,no,2812,no,no,cellular,3,aug,392,4,181,3,success,yes
40,services,married,secondary,no,-116,yes,no,unknown,29,may,176,3,-1,0,unknown,no
44,management,married,tertiary,no,445,no,yes,telephone,6,feb,135,2,9,7,other,no
31,management,single,tertiary,no,41,yes,no,cellular,18,aug,392,2,-1,0,unknown,no
66,retired,married,secondary,no,2326,no,yes,cellular,18,feb,232,1,181,1,success,yes
34,management,married,tertiary,no,589,no,no,cellular,19,apr,125,2,-1,0,unknown,yes
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes
36,technician,single,secondary,no,651,no,no,cellular,7,aug,876,1,-1,0,unknown,yes
71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes
25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
30,services,single,secondary,no,268,no,no,unknown,24,jul,86,1,-1,0,unknown,no
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
36,management,married,tertiary,no,3839,no,no,cellular,19,nov,146,1,-1,0,unknown,no
32,services,married,secondary,no,-34,yes,no,unknown,30,may,1236,2,-1,0,unknown,yes
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes
56,management,married,tertiary,no,-6,no,no,telephone,31,jul,29,16,-1,0,unknown,no
20,student,married,unknown,no,292,no,no,cellular,5,aug,385,2,93,1,failure,yes
40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes
47,admin.,married,secondary,no,3480,no,no,cellular,16,apr,443,1,-1,0,unknown,yes
26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136,8,-1,0,unknown,no
58,self-employed,married,secondary,no,0,yes,no,unknown,15,may,272,9,-1,0,unknown,no
31,blue-collar,married,secondary,no,505,yes,no,cellular,17,apr,218,4,329,2,other,no
37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes
40,management,divorced,tertiary,no,37,yes,no,unknown,16,may,412,1,-1,0,unknown,no
51,self-employed,married,secondary,no,95,yes,no,cellular,23,jul,1309,4,-1,0,unknown,yes
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,unknown,no
32,technician,single,tertiary,no,-770,yes,no,cellular,18,may,618,1,-1,0,unknown,yes
42,technician,single,tertiary,no,-411,yes,no,cellular,24,jul,212,3,-1,0,unknown,no
80,retired,married,primary,no,155,no,no,telephone,9,dec,343,2,-1,0,unknown,yes
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no
66,retired,married,unknown,no,2540,no,no,telephone,10,dec,441,2,156,1,other,yes
39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other,yes
26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no
41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,858,1,-1,0,unknown,yes
36,housemaid,married,primary,no,4324,yes,no,cellular,14,jul,565,4,-1,0,unknown,no
34,management,single,unknown,no,6013,yes,no,cellular,18,may,612,1,-1,0,unknown,yes
39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,no
28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,240,2,95,3,other,yes
31,technician,single,tertiary,yes,24,no,no,cellular,21,aug,246,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no
26,student,single,secondary,no,655,no,no,cellular,16,sep,190,1,-1,0,unknown,yes
44,housemaid,married,secondary,no,192,no,no,unknown,11,jun,232,2,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes
78,retired,married,primary,no,240,no,no,cellular,20,apr,325,1,-1,0,unknown,yes
47,technician,married,secondary,no,1571,yes,no,cellular,11,may,261,1,369,2,failure,no
59,housemaid,divorced,primary,no,2518,no,no,cellular,30,jul,675,3,-1,0,unknown,yes
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,yes
69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
36,blue-collar,married,secondary,no,218,yes,no,cellular,4,may,619,6,-1,0,unknown,yes
60,services,married,secondary,no,8837,yes,no,unknown,16,may,144,4,-1,0,unknown,no
32,management,single,tertiary,no,974,yes,no,unknown,3,jun,228,1,-1,0,unknown,no
35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,-1,0,unknown,no
52,management,married,tertiary,no,576,no,no,cellular,18,aug,762,3,-1,0,unknown,yes
47,entrepreneur,divorced,secondary,no,186,no,no,cellular,2,feb,112,2,-1,0,unknown,no
35,services,married,secondary,no,142,yes,no,cellular,20,nov,315,2,196,4,failure,no
28,admin.,single,secondary,no,-126,no,yes,cellular,8,jul,360,4,-1,0,unknown,no
47,retired,single,primary,no,3033,no,no,cellular,8,sep,293,1,-1,0,unknown,yes
54,management,single,tertiary,no,4393,yes,no,unknown,16,may,1297,3,-1,0,unknown,yes
46,admin.,married,secondary,no,1252,yes,yes,cellular,17,nov,59,1,-1,0,unknown,no
25,student,single,secondary,no,348,no,no,cellular,10,aug,245,1,-1,0,unknown,yes
31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,-1,0,unknown,yes
54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,626,2,failure,yes
42,management,married,tertiary,no,0,no,no,cellular,6,aug,81,3,-1,0,unknown,no
55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no
45,technician,married,secondary,no,1998,no,no,cellular,4,may,237,5,-1,0,unknown,yes
43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,169,1,-1,0,unknown,yes
53,blue-collar,married,primary,no,343,yes,no,cellular,25,jul,616,5,-1,0,unknown,yes
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
41,technician,single,tertiary,no,431,no,no,cellular,23,jul,196,1,88,5,failure,yes
46,entrepreneur,married,tertiary,no,4726,yes,no,cellular,8,apr,405,1,-1,0,unknown,no
64,retired,divorced,primary,no,315,no,no,cellular,17,feb,154,1,-1,0,unknown,yes
38,blue-collar,married,secondary,no,3598,no,no,unknown,6,jun,154,1,-1,0,unknown,no
41,blue-collar,single,primary,no,22,yes,no,unknown,14,may,152,1,-1,0,unknown,no
64,retired,married,unknown,no,679,no,no,telephone,16,nov,167,1,-1,0,unknown,yes
29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,yes
40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,yes
35,technician,divorced,secondary,no,515,yes,yes,cellular,29,aug,114,3,-1,0,unknown,no
42,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,112,1,-1,0,unknown,yes
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown,no
33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no
60,retired,divorced,tertiary,no,381,yes,no,cellular,17,apr,208,2,344,4,failure,no
26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,351,yes,no,unknown,16,may,76,21,-1,0,unknown,no
28,management,single,tertiary,no,882,no,yes,cellular,8,jul,107,2,-1,0,unknown,no
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,-1,0,unknown,yes
58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure,yes
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes
41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,yes
46,management,married,tertiary,no,110,yes,yes,cellular,20,aug,243,5,-1,0,unknown,no
45,blue-collar,married,primary,no,1794,yes,no,unknown,14,may,174,2,-1,0,unknown,no
44,management,married,tertiary,no,-600,yes,no,cellular,18,aug,360,1,-1,0,unknown,no
64,retired,married,unknown,no,34,no,no,cellular,26,aug,244,2,-1,0,unknown,yes
36,management,married,tertiary,no,396,no,no,cellular,13,aug,67,5,-1,0,unknown,no
42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,331,1,140,4,failure,yes
29,management,single,tertiary,no,92,no,no,cellular,2,jun,101,1,92,5,success,no
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes
47,blue-collar,married,secondary,no,8229,no,no,cellular,8,aug,784,2,-1,0,unknown,yes
45,technician,divorced,secondary,no,146,no,no,cellular,8,jul,216,1,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,881,yes,yes,cellular,20,apr,162,1,-1,0,unknown,no
52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
36,admin.,divorced,secondary,no,246,yes,no,unknown,16,may,206,2,-1,0,unknown,no
37,services,married,secondary,no,1543,yes,no,cellular,16,feb,138,2,-1,0,unknown,yes
30,self-employed,single,tertiary,no,655,no,no,cellular,23,sep,272,4,184,1,success,yes
25,student,single,unknown,no,2503,no,no,cellular,26,feb,100,2,-1,0,unknown,no
40,management,married,tertiary,no,143,no,no,cellular,13,aug,832,6,-1,0,unknown,no
36,admin.,single,secondary,no,115,no,no,cellular,4,may,134,3,91,1,failure,no
37,management,single,tertiary,no,1730,no,no,cellular,19,mar,167,1,-1,0,unknown,yes
37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
32,technician,married,secondary,no,557,yes,no,cellular,6,may,91,2,-1,0,unknown,no
35,management,married,tertiary,no,2717,no,no,cellular,13,aug,394,6,-1,0,unknown,yes
44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,no
72,retired,married,secondary,no,1533,no,no,cellular,16,dec,546,2,-1,0,unknown,yes
34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,yes
28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,no
21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no
64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,-1,0,unknown,yes
22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no
34,technician,married,secondary,no,390,yes,no,cellular,27,mar,95,2,231,2,failure,yes
57,entrepreneur,divorced,tertiary,no,873,no,no,unknown,17,jun,441,3,-1,0,unknown,no
33,management,married,tertiary,no,310,no,no,cellular,29,aug,179,2,-1,0,unknown,no
49,blue-collar,married,primary,no,230,no,yes,unknown,30,jun,176,1,-1,0,unknown,no
58,retired,married,unknown,no,9004,no,no,cellular,21,jul,891,4,-1,0,unknown,yes
36,admin.,single,secondary,no,0,yes,no,cellular,21,nov,139,2,-1,0,unknown,no
32,self-employed,single,tertiary,no,1249,yes,no,cellular,19,nov,472,1,-1,0,unknown,yes
33,management,married,tertiary,no,621,no,no,cellular,12,aug,913,5,-1,0,unknown,no
38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,no
59,management,divorced,tertiary,no,1304,no,no,unknown,18,jun,220,1,-1,0,unknown,no
35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,7,-1,0,unknown,yes
49,management,married,secondary,no,543,yes,no,unknown,20,may,213,3,-1,0,unknown,no
48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,0,unknown,no
60,retired,married,secondary,no,8590,no,no,unknown,5,jun,85,1,-1,0,unknown,no
31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure,no
39,admin.,single,secondary,no,0,no,yes,unknown,19,jun,142,1,-1,0,unknown,no
84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,yes
33,technician,married,secondary,no,221,yes,no,cellular,13,may,669,1,355,4,failure,yes
27,technician,single,tertiary,no,667,no,no,cellular,29,jan,866,2,-1,0,unknown,yes
40,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,yes,telephone,15,jul,533,3,-1,0,unknown,yes
31,management,married,tertiary,no,216,no,no,cellular,22,jul,47,1,-1,0,unknown,no
29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,yes
24,blue-collar,single,secondary,no,-10,yes,no,unknown,13,may,106,1,-1,0,unknown,no
58,retired,single,primary,no,999,no,no,cellular,25,jul,188,6,-1,0,unknown,no
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,367,1,176,6,failure,yes
45,blue-collar,married,primary,no,900,yes,no,unknown,9,jun,213,1,-1,0,unknown,no
30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,158,2,-1,0,unknown,yes
34,admin.,married,tertiary,no,788,yes,no,cellular,5,feb,269,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success,yes
42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,855,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317,5,-1,0,unknown,yes
59,retired,married,secondary,no,493,no,no,cellular,30,apr,237,1,-1,0,unknown,yes
32,services,married,secondary,no,109,yes,no,unknown,2,jun,364,13,-1,0,unknown,no
45,management,married,tertiary,no,506,no,no,cellular,23,apr,229,2,-1,0,unknown,yes
57,technician,married,secondary,no,402,yes,no,unknown,6,may,153,3,-1,0,unknown,no
57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,-1,0,unknown,yes
33,services,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,-1,0,unknown,yes
28,technician,single,tertiary,no,1628,yes,no,cellular,25,jul,1422,2,-1,0,unknown,yes
35,admin.,married,secondary,no,-257,no,no,cellular,28,jan,117,3,-1,0,unknown,no
50,management,single,secondary,no,4527,yes,no,cellular,14,may,140,1,-1,0,unknown,no
37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,no
26,management,single,tertiary,no,7628,no,no,cellular,1,apr,263,1,-1,0,unknown,no
30,blue-collar,married,primary,no,2607,yes,no,unknown,28,may,158,10,-1,0,unknown,no
48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,yes
36,management,married,tertiary,no,849,yes,yes,unknown,21,may,958,2,-1,0,unknown,yes
